ano_agricola;dsc_safra_previsao;uf;produto;id_produto;area_plantada_mil_ha;producao_mil_t;produtividade_mil_ha_mil_t
1989/90             ;UNICA          ;PE;SOJA                                    ;4744;0;0;0
1989/90             ;UNICA          ;PI;SOJA                                    ;4744;0.4;0.4;1
1989/90             ;UNICA          ;PI;SOJA                                    ;4744;0;0;0
1989/90             ;UNICA          ;PR;SOJA                                    ;4744;2286;4572;2
1989/90             ;UNICA          ;PR;SOJA                                    ;4744;2286;4572;2
1989/90             ;UNICA          ;RJ;SOJA                                    ;4744;0;0;0
1989/90             ;UNICA          ;RN;SOJA                                    ;4744;0;0;0
1989/90             ;UNICA          ;RO;SOJA                                    ;4744;7.8;15.6;2
1989/90             ;UNICA          ;RO;SOJA                                    ;4744;8;16;2
1989/90             ;UNICA          ;RR;SOJA                                    ;4744;0;0;0
1989/90             ;UNICA          ;RS;SOJA                                    ;4744;3577;6438.6;1.8
1989/90             ;UNICA          ;RS;SOJA                                    ;4744;3577;6439;1.8
1989/90             ;UNICA          ;SC;SOJA                                    ;4744;390;601;1.5
1989/90             ;UNICA          ;SC;SOJA                                    ;4744;390;600.6;1.5
1989/90             ;UNICA          ;SE;SOJA                                    ;4744;0;0;0
1989/90             ;UNICA          ;SP;SOJA                                    ;4744;582;969;1.7
1989/90             ;UNICA          ;SP;SOJA                                    ;4744;582;969;1.7
1989/90             ;UNICA          ;TO;SOJA                                    ;4744;34;38;1.1
1989/90             ;UNICA          ;TO;SOJA                                    ;4744;34.2;37.6;1.1
1990/91             ;UNICA          ;AC;SOJA                                    ;4744;0;0;0
1990/91             ;UNICA          ;AL;SOJA                                    ;4744;0;0;0
1990/91             ;UNICA          ;AM;SOJA                                    ;4744;0;0;0
1990/91             ;UNICA          ;AP;SOJA                                    ;4744;0;0;0
1990/91             ;UNICA          ;BA;SOJA                                    ;4744;278;556;2
1990/91             ;UNICA          ;BA;SOJA                                    ;4744;278;556;2
1990/91             ;UNICA          ;CE;SOJA                                    ;4744;0;0;0
1990/91             ;UNICA          ;DF;SOJA                                    ;4744;43.1;101.3;2.4
1990/91             ;UNICA          ;DF;SOJA                                    ;4744;43;101;2.3
1990/91             ;UNICA          ;ES;SOJA                                    ;4744;0;0;0
1990/91             ;UNICA          ;GO;SOJA                                    ;4744;790;1659;2.1
1990/91             ;UNICA          ;GO;SOJA                                    ;4744;790;1659;2.1
1990/91             ;UNICA          ;MA;SOJA                                    ;4744;5;8;1.6
1990/91             ;UNICA          ;MA;SOJA                                    ;4744;4.6;8.3;1.8
1990/91             ;UNICA          ;MG;SOJA                                    ;4744;472;962.9;2
1990/91             ;UNICA          ;MG;SOJA                                    ;4744;472;963;2
1990/91             ;UNICA          ;MS;SOJA                                    ;4744;1013;2300;2.3
1990/91             ;UNICA          ;MS;SOJA                                    ;4744;1013.1;2299.7;2.3
1990/91             ;UNICA          ;MT;SOJA                                    ;4744;1100;2607;2.4
1990/91             ;UNICA          ;MT;SOJA                                    ;4744;1100;2607;2.4
1990/91             ;UNICA          ;PA;SOJA                                    ;4744;0;0;0
1990/91             ;UNICA          ;PB;SOJA                                    ;4744;0;0;0
1990/91             ;UNICA          ;PE;SOJA                                    ;4744;0;0;0
1990/91             ;UNICA          ;PI;SOJA                                    ;4744;0;0;0
1990/91             ;UNICA          ;PR;SOJA                                    ;4744;1966;3617.4;1.8
1990/91             ;UNICA          ;PR;SOJA                                    ;4744;1966;3617;1.8
1990/91             ;UNICA          ;RJ;SOJA                                    ;4744;0;0;0
1990/91             ;UNICA          ;RN;SOJA                                    ;4744;0;0;0
1990/91             ;UNICA          ;RO;SOJA                                    ;4744;2.4;5;2.1
1990/91             ;UNICA          ;RO;SOJA                                    ;4744;2;5;2.5
1990/91             ;UNICA          ;RR;SOJA                                    ;4744;0;0;0
1990/91             ;UNICA          ;RS;SOJA                                    ;4744;3269.4;2354;0.7
1990/91             ;UNICA          ;RS;SOJA                                    ;4744;3269;2354;0.7
1990/91             ;UNICA          ;SC;SOJA                                    ;4744;300;250;0.8
1990/91             ;UNICA          ;SC;SOJA                                    ;4744;300;249.9;0.8
1990/91             ;UNICA          ;SE;SOJA                                    ;4744;0;0;0
1990/91             ;UNICA          ;SP;SOJA                                    ;4744;500;967.5;1.9
1990/91             ;UNICA          ;SP;SOJA                                    ;4744;500;968;1.9
1990/91             ;UNICA          ;TO;SOJA                                    ;4744;4;6;1.5
1990/91             ;UNICA          ;TO;SOJA                                    ;4744;3.9;6.5;1.7
1991/92             ;UNICA          ;AC;SOJA                                    ;4744;0;0;0
1991/92             ;UNICA          ;AL;SOJA                                    ;4744;0;0;0
1991/92             ;UNICA          ;AM;SOJA                                    ;4744;0;0;0
1991/92             ;UNICA          ;AP;SOJA                                    ;4744;0;0;0
1991/92             ;UNICA          ;BA;SOJA                                    ;4744;330;495;1.5
1991/92             ;UNICA          ;BA;SOJA                                    ;4744;330;495;1.5
1991/92             ;UNICA          ;CE;SOJA                                    ;4744;0;0;0
1991/92             ;UNICA          ;DF;SOJA                                    ;4744;42;95.1;2.3
1991/92             ;UNICA          ;DF;SOJA                                    ;4744;42;95;2.3
1991/92             ;UNICA          ;ES;SOJA                                    ;4744;0;0;0
1991/92             ;UNICA          ;GO;SOJA                                    ;4744;820;1804;2.2
1991/92             ;UNICA          ;GO;SOJA                                    ;4744;820;1804;2.2
1991/92             ;UNICA          ;MA;SOJA                                    ;4744;21;25;1.2
1991/92             ;UNICA          ;MA;SOJA                                    ;4744;21.1;25.3;1.2
1991/92             ;UNICA          ;MG;SOJA                                    ;4744;456;1003.2;2.2
1991/92             ;UNICA          ;MG;SOJA                                    ;4744;456;1003;2.2
1991/92             ;UNICA          ;MS;SOJA                                    ;4744;970;1929;2
1991/92             ;UNICA          ;MS;SOJA                                    ;4744;969.5;1929.3;2
1991/92             ;UNICA          ;MT;SOJA                                    ;4744;1452;3484.8;2.4
1991/92             ;UNICA          ;MT;SOJA                                    ;4744;1452;3485;2.4
1991/92             ;UNICA          ;PA;SOJA                                    ;4744;0;0;0
1991/92             ;UNICA          ;PB;SOJA                                    ;4744;0;0;0
1991/92             ;UNICA          ;PE;SOJA                                    ;4744;0;0;0
1991/92             ;UNICA          ;PI;SOJA                                    ;4744;0;0;0
1991/92             ;UNICA          ;PR;SOJA                                    ;4744;1797.5;3415.3;1.9
1991/92             ;UNICA          ;PR;SOJA                                    ;4744;1798;3415;1.9
1991/92             ;UNICA          ;RJ;SOJA                                    ;4744;0;0;0
1991/92             ;UNICA          ;RN;SOJA                                    ;4744;0;0;0
1991/92             ;UNICA          ;RO;SOJA                                    ;4744;0.1;0.2;2
1991/92             ;UNICA          ;RO;SOJA                                    ;4744;0;0;0
1991/92             ;UNICA          ;RR;SOJA                                    ;4744;0;0;0
1991/92             ;UNICA          ;RS;SOJA                                    ;4744;2970;5791.5;2
1991/92             ;UNICA          ;RS;SOJA                                    ;4744;2970;5792;2
1991/92             ;UNICA          ;SC;SOJA                                    ;4744;249;448;1.8
